"","FC"
"38843",NA
"38844",NA
"38845",NA
"38846",NA
"38847",NA
"38848",NA
"38849",NA
"38850",NA
"38851",NA
"38852",NA
"38853",NA
"38854",NA
"38855",NA
"38856",NA
"38857",NA
"38858",NA
"38859",NA
"38860",NA
"38861",NA
"38862",NA
"38863",NA
"38864",NA
"38865",NA
"38866",NA
"38867",NA
"38868",NA
"38869",NA
"38870",NA
"38871",NA
"38872",NA
"38873",NA
"38874",NA
"38875",NA
"38876",NA
"38877",NA
"38878",NA
"38879",NA
"38880",NA
"38881",NA
"38882",NA
"38883",NA
"38884",NA
"38885",NA
"38886",NA
"38887",NA
"38888",NA
"38889",NA
"38890",NA
"38891",NA
"38892",NA
"38893",NA
"38894",NA
"38895",NA
"38896",NA
"38897",NA
"38898",NA
"38899",NA
"38900",NA
"38901",NA
"38902",NA
"38903",NA
"38904",NA
"38905",NA
"38906",NA
"38907",NA
"38908",NA
"38909",NA
"38910",NA
"38911",NA
"38912",NA
"38913",NA
"38914",NA
"38915",NA
"38916",NA
"38917",NA
"38918",NA
"38919",NA
"38920",NA
"38921",NA
"38922",NA
"38923",3.3785
"38924",4.10465
"38925",3.9412
"38926",2.97375
"38927",2.1219
"38928",2.55765
"38929",3.85155
"38930",2.3867
"38931",2.29365
"38932",2.2643
"38933",0.97469
"38934",2.2138
"38935",2.3075
"38936",1.194285
"38937",0.74598
"38938",-0.57842
"38939",0.08467
"38940",0.011655
"38941",0.1363745
"38942",1.76845
"38943",2.032995
"38944",-3.18941
"38945",-0.4131
"38946",0.779075
"38947",-0.12365
"38948",1.4135
"38949",3.84885
"38950",4.37755
"38951",5.10685
"38952",7.92815
"38953",7.77315
"38954",10.0789
"38955",4.5427
"38956",3.92035
"38957",3.8541
"38958",3.131
"38959",3.66745
"38960",2.8424
"38961",1.76765
"38962",2.2855
"38963",2.3491
"38964",3.0675
"38965",3.6869
"38966",2.3089
"38967",3.6143
"38968",3.02045
"38969",2.4584
"38970",2.867
"38971",1.20943
"38972",2.65565
"38973",3.3569
"38974",NA
"38975",NA
"38976",NA
"38977",NA
"38978",2.9165
"38979",2.7887
"38980",2.97325
"38981",-71.60875
"38982",2.21085
"38983",1.66752
"38984",1.19755
"38985",-20.15925
"38986",-8.36245
"38987",-4.98781
"38988",2.2077
"38989",11.3495
"38990",-2.43875
"38991",2.2483
"38992",-11.080775
"38993",9.4349
"38994",NA
"38995",NA
"38996",NA
"38997",NA
"38998",NA
"38999",NA
"39000",-4.2608
"39001",10.81795
"39002",1.907
"39003",1.7702
"39004",1.68855
"39005",2.17855
"39006",1.64935
"39007",1.15182
"39008",-0.2662
"39009",0.884205
"39010",0.123971
"39011",0.93999
"39012",1.33715
"39013",1.9362
"39014",1.102785
"39015",2.7534
"39016",3.1497
"39017",3.26775
"39018",3.48875
"39019",3.74255
"39020",2.41775
"39021",1.99085
"39022",2.44535
"39023",2.9704
"39024",2.599
"39025",2.80965
"39026",2.3898
"39027",3.1679
"39028",2.6594
"39029",2.68895
"39030",2.0733
"39031",2.3194
"39032",2.3029
"39033",NA
"39034",NA
"39035",NA
"39036",NA
"39037",NA
"39038",NA
"39039",NA
"39040",NA
"39041",NA
"39042",NA
"39043",61.207
"39044",NA
"39045",NA
"39046",NA
"39047",NA
"39048",NA
"39049",NA
"39050",NA
"39051",NA
"39052",NA
"39053",NA
"39054",NA
"39055",NA
"39056",NA
"39057",NA
"39058",NA
"39059",NA
"39060",NA
"39061",NA
"39062",NA
"39063",NA
"39064",NA
"39065",NA
"39066",NA
"39067",NA
"39068",NA
"39069",NA
"39070",NA
"39071",NA
"39072",NA
"39073",NA
"39074",NA
"39075",NA
"39076",NA
"39077",NA
"39078",NA
"39079",NA
"39080",NA
"39081",NA
"39082",NA
"39083",NA
"39084",NA
"39085",NA
"39086",NA
"39087",-0.93282
"39088",-0.753275
"39089",-0.4397045
"39090",-0.31723
"39091",-0.339925
"39092",1.22221
"39093",0.959155
"39094",4.31805
"39095",2.91935
"39096",24.852889
"39097",NA
"39098",NA
"39099",0.64664
"39100",0.25253
"39101",NA
"39102",NA
"39103",NA
"39104",NA
"39105",NA
"39106",NA
"39107",NA
"39108",NA
"39109",NA
"39110",NA
"39111",NA
"39112",NA
"39113",NA
"39114",0.2892
"39115",1.464235
"39116",0.26896
"39117",2.582
"39118",NA
"39119",NA
"39120",NA
"39121",NA
"39122",NA
"39123",NA
"39124",NA
"39125",NA
"39126",NA
"39127",NA
"39128",-2.1274
"39129",-3.99195
"39130",-1.969335
"39131",-0.425985
"39132",NA
"39133",NA
"39134",-0.92863
"39135",-2.21268
"39136",-1.21085
"39137",0.15154
"39138",-0.40682
"39139",1.12918
"39140",3.14095
"39141",11.0414
"39142",6.61695
"39143",13.50305
"39144",0.30815
"39145",6.6487
"39146",19.37
"39147",-9.4865
"39148",NA
"39149",NA
"39150",NA
"39151",NA
"39152",NA
"39153",NA
"39154",NA
"39155",NA
"39156",NA
"39157",263.78
"39158",NA
"39159",NA
"39160",NA
"39161",NA
"39162",NA
"39163",NA
"39164",NA
"39165",NA
"39166",NA
"39167",NA
"39168",NA
"39169",NA
"39170",NA
"39171",NA
"39172",NA
"39173",NA
"39174",NA
"39175",NA
"39176",NA
"39177",NA
"39178",NA
"39179",1.106755
"39180",1.9044
"39181",0.35976
"39182",-0.769035
"39183",-1.37147
"39184",1.180965
"39185",-0.644106
"39186",0.508235
"39187",0.78776
"39188",4.8427
"39189",4.3676
"39190",9.724
"39191",3.33995
"39192",2.87595
"39193",-0.549025
"39194",8.1627
"39195",-4.1841
"39196",1.167785
"39197",-0.77521
"39198",1.81568
"39199",2.7461
"39200",4.33395
"39201",0.585355
"39202",0.0464365
"39203",-1.067175
"39204",0.2295535
"39205",0.112363
"39206",-0.369465
"39207",0.8237835
"39208",-0.53555
"39209",-0.272965
"39210",0.927765
"39211",0.916785
"39212",3.10955
"39213",3.6928
"39214",-1.52925
"39215",4.1803
"39216",-0.24787
"39217",0.897585
"39218",0.945465
"39219",5.0169
"39220",2.2741
"39221",0.3574
"39222",3.14285
"39223",10.5616
"39224",5.55595
"39225",3.11505
"39226",1.17135
"39227",1.7248
"39228",1.7454
"39229",-19.12445
"39230",-4.75735
"39231",-1.3692
"39232",-1.388775
"39233",0.52147
"39234",1.06189
"39235",0.149255
"39236",2.226135
"39237",1.3001
"39238",8.3395
"39239",5.1379
"39240",5.1756
"39241",NA
"39242",NA
"39243",NA
"39244",NA
"39245",NA
"39246",NA
"39247",NA
"39248",NA
"39249",NA
"39250",NA
"39251",NA
"39252",NA
"39253",NA
"39254",NA
"39255",NA
"39256",NA
"39257",NA
"39258",NA
"39259",NA
"39260",NA
"39261",NA
"39262",NA
"39263",NA
"39264",NA
"39265",NA
"39266",NA
"39267",NA
"39268",NA
"39269",NA
"39270",NA
"39271",NA
"39272",NA
"39273",NA
"39274",NA
"39275",NA
"39276",NA
"39277",NA
"39278",NA
"39279",NA
"39280",NA
"39281",NA
"39282",NA
"39283",NA
"39284",NA
"39285",NA
"39286",NA
"39287",NA
"39288",NA
"39289",NA
"39290",NA
"39291",NA
"39292",NA
"39293",NA
"39294",NA
"39295",NA
"39296",NA
"39297",NA
"39298",NA
"39299",NA
"39300",NA
"39301",NA
"39302",NA
"39303",NA
"39304",NA
"39305",NA
"39306",NA
"39307",NA
"39308",NA
"39309",NA
"39310",NA
"39311",NA
"39312",NA
"39313",NA
"39314",NA
"39315",NA
"39316",NA
"39317",NA
"39318",NA
"39319",NA
"39320",NA
"39321",NA
"39322",NA
"39323",NA
"39324",NA
"39325",NA
"39326",NA
"39327",NA
"39328",NA
"39329",NA
"39330",NA
"39331",NA
"39332",NA
"39333",NA
"39334",NA
"39335",NA
"39336",NA
"39337",NA
"39338",NA
"39339",NA
"39340",NA
"39341",NA
"39342",NA
"39343",NA
"39344",NA
"39345",NA
"39346",NA
"39347",NA
"39348",NA
"39349",NA
"39350",NA
"39351",NA
"39352",NA
"39353",NA
"39354",NA
"39355",NA
"39356",NA
"39357",NA
"39358",NA
"39359",NA
"39360",NA
"39361",NA
"39362",NA
"39363",NA
"39364",NA
"39365",NA
"39366",NA
"39367",NA
"39368",NA
"39369",NA
"39370",NA
"39371",NA
"39372",NA
"39373",NA
"39374",NA
"39375",NA
"39376",NA
"39377",NA
"39378",NA
"39379",NA
"39380",NA
"39381",NA
"39382",NA
"39383",NA
"39384",NA
"39385",NA
"39386",NA
"39387",NA
"39388",NA
"39389",NA
"39390",NA
"39391",NA
"39392",NA
"39393",NA
"39394",NA
"39395",NA
"39396",NA
"39397",NA
"39398",NA
"39399",NA
"39400",NA
"39401",NA
"39402",NA
"39403",NA
"39404",NA
"39405",NA
"39406",NA
"39407",NA
"39408",NA
"39409",NA
"39410",NA
"39411",NA
"39412",NA
"39413",NA
"39414",NA
"39415",NA
"39416",NA
"39417",NA
"39418",NA
"39419",NA
"39420",NA
"39421",NA
"39422",NA
"39423",NA
"39424",NA
"39425",NA
"39426",NA
"39427",NA
"39428",NA
"39429",NA
"39430",NA
"39431",NA
"39432",NA
"39433",NA
"39434",NA
"39435",NA
"39436",NA
"39437",NA
"39438",NA
"39439",NA
"39440",NA
"39441",NA
"39442",NA
"39443",NA
"39444",NA
"39445",NA
"39446",NA
"39447",NA
"39448",NA
"39449",NA
"39450",NA
"39451",NA
"39452",NA
"39453",NA
"39454",NA
"39455",NA
"39456",NA
"39457",NA
"39458",NA
"39459",NA
"39460",NA
"39461",NA
"39462",NA
"39463",NA
"39464",NA
"39465",NA
"39466",NA
"39467",NA
"39468",NA
"39469",NA
"39470",NA
"39471",NA
"39472",NA
"39473",NA
"39474",NA
"39475",NA
"39476",NA
"39477",NA
"39478",NA
"39479",NA
"39480",NA
"39481",NA
"39482",NA
"39483",NA
"39484",NA
"39485",NA
"39486",NA
"39487",NA
"39488",NA
"39489",NA
"39490",NA
"39491",NA
"39492",NA
"39493",NA
"39494",NA
"39495",NA
"39496",NA
"39497",NA
"39498",NA
"39499",NA
"39500",NA
"39501",NA
"39502",NA
"39503",NA
"39504",NA
"39505",NA
"39506",NA
"39507",NA
"39508",NA
"39509",NA
"39510",NA
"39511",NA
"39512",NA
"39513",NA
"39514",NA
"39515",NA
"39516",NA
"39517",NA
"39518",NA
"39519",NA
"39520",NA
"39521",NA
"39522",NA
"39523",NA
"39524",NA
"39525",NA
"39526",NA
"39527",NA
"39528",NA
"39529",NA
"39530",NA
"39531",NA
"39532",NA
"39533",NA
"39534",NA
"39535",NA
"39536",NA
"39537",NA
"39538",NA
"39539",NA
"39540",NA
"39541",NA
"39542",NA
"39543",NA
"39544",NA
"39545",NA
"39546",NA
"39547",NA
"39548",NA
"39549",NA
"39550",NA
"39551",NA
"39552",NA
"39553",NA
"39554",NA
"39555",NA
"39556",NA
"39557",NA
"39558",NA
"39559",NA
"39560",NA
"39561",NA
"39562",NA
"39563",NA
"39564",NA
"39565",NA
"39566",NA
"39567",NA
"39568",NA
"39569",NA
"39570",NA
"39571",NA
"39572",NA
"39573",NA
"39574",NA
"39575",NA
"39576",NA
"39577",NA
"39578",NA
"39579",NA
"39580",NA
"39581",NA
"39582",NA
"39583",NA
"39584",NA
"39585",NA
"39586",NA
"39587",NA
"39588",NA
"39589",NA
"39590",NA
"39591",NA
"39592",NA
"39593",NA
"39594",NA
"39595",NA
"39596",NA
"39597",NA
"39598",NA
"39599",NA
"39600",NA
"39601",NA
"39602",NA
"39603",NA
"39604",NA
"39605",NA
"39606",NA
"39607",NA
"39608",NA
"39609",NA
"39610",NA
"39611",NA
"39612",NA
"39613",NA
"39614",NA
"39615",NA
"39616",NA
"39617",NA
"39618",NA
"39619",NA
"39620",NA
"39621",NA
"39622",NA
"39623",NA
"39624",NA
"39625",NA
"39626",NA
"39627",NA
"39628",NA
"39629",NA
"39630",NA
"39631",NA
"39632",NA
"39633",NA
"39634",NA
"39635",NA
"39636",-0.50396
"39637",-2.5552
"39638",-0.58809
"39639",-0.84124
"39640",1.461515
"39641",-2.83425
"39642",-0.256257
"39643",0.804465
"39644",-0.90375
"39645",5.4096
"39646",10.4192
"39647",2.52565
"39648",1.88115
"39649",1.385665
"39650",3.2676
"39651",3.59365
"39652",-2.7745
"39653",-0.86595
"39654",-10.027
"39655",NA
"39656",NA
"39657",-1.6948
"39658",-2.9802
"39659",NA
"39660",-3.0877
"39661",-3.39355
"39662",-0.879
"39663",-4.583495
"39664",-0.1197035
"39665",-0.1846
"39666",-0.690275
"39667",0.385704
"39668",1.111365
"39669",3.54565
"39670",1.98264
"39671",26.863
"39672",4.34725
"39673",1.2266
"39674",NA
"39675",NA
"39676",NA
"39677",NA
"39678",NA
"39679",NA
"39680",NA
"39681",-4.2735
"39682",-0.94003
"39683",-2.69645
"39684",-4.7133
"39685",-2.61495
"39686",-2.8294
"39687",-3.2887
"39688",-2.5221
"39689",-1.6597
"39690",-0.94529
"39691",0.08521
"39692",0.4715
"39693",5.82665
"39694",9.4511
"39695",4.37685
"39696",6.1661
"39697",-24.0226
"39698",2.1771
"39699",2.56175
"39700",1.0762
"39701",NA
"39702",NA
"39703",NA
"39704",NA
"39705",-2.0862
"39706",-2.34675
"39707",-3.2125
"39708",-3.1549
"39709",-3.30335
"39710",-3.6585
"39711",-3.167
"39712",-1.80205
"39713",-1.572635
"39714",-1.37705
"39715",-0.0700499999999999
"39716",6.33555
"39717",2.9606
"39718",NA
"39719",NA
"39720",NA
"39721",NA
"39722",NA
"39723",NA
"39724",NA
"39725",NA
"39726",NA
"39727",NA
"39728",NA
"39729",NA
"39730",-3.8805
"39731",-2.64145
"39732",-1.2523
"39733",3.4438
"39734",-0.97081
"39735",-1.1482
"39736",-2.41975
"39737",1.7167055
"39738",0.22035
"39739",-9.589505
"39740",1.48238
"39741",3.5204
"39742",2.81937
"39743",3.00155
"39744",3.6473
"39745",2.575
"39746",NA
"39747",NA
"39748",NA
"39749",NA
"39750",NA
"39751",0.65168
"39752",1.977825
"39753",-2.69535
"39754",-2.87595
"39755",-0.3398
"39756",22.9795
"39757",-1.59575
"39758",-3.78705
"39759",-5.0828
"39760",-0.518425
"39761",-0.450685
"39762",0.16515
"39763",2.8915
"39764",NA
"39765",NA
"39766",NA
"39767",NA
"39768",NA
"39769",NA
"39770",NA
"39771",NA
"39772",NA
"39773",NA
"39774",NA
"39775",NA
"39776",-0.91684
"39777",-1.30705
"39778",-3.75685
"39779",-7.6915
"39780",1.59783155
"39781",-1.97675
"39782",-3.3201
"39783",-3.2697
"39784",-2.10325
"39785",-2.81775
"39786",-3.6232
"39787",-1.13327
"39788",-1.632625
"39789",4.04685
"39790",-4.294
"39791",1.080535
"39792",-5.12505
"39793",8.65115
"39794",NA
"39795",NA
"39796",NA
"39797",NA
"39798",NA
"39799",NA
"39800",NA
"39801",-3.3501
"39802",-7.0786
"39803",-3.9497
"39804",-2.76425
"39805",NA
"39806",NA
"39807",NA
"39808",NA
"39809",NA
"39810",NA
"39811",NA
"39812",NA
"39813",NA
"39814",NA
"39815",NA
"39816",NA
"39817",NA
"39818",NA
"39819",NA
"39820",NA
"39821",NA
"39822",NA
"39823",NA
"39824",NA
"39825",NA
"39826",NA
"39827",NA
"39828",NA
"39829",-4.3386
"39830",-5.2882
"39831",-1.441185
"39832",-3.65765
"39833",NA
"39834",10.35085
"39835",0.817856
"39836",0.61189
"39837",3.007
"39838",4.027
"39839",4.26185
"39840",4.2621
"39841",2.31095
"39842",4.1327
"39843",3.70775
"39844",3.26455
"39845",2.50395
"39846",2.671
"39847",1.684475
"39848",-1.33948
"39849",-4.946
"39850",-3.9262
"39851",-4.54645
"39852",-4.26765
"39853",-4.96675
"39854",-2.11705
"39855",-3.3086
"39856",-3.57685
"39857",-4.32485
"39858",-1.653385
"39859",-0.447805
"39860",1.48966
"39861",2.13155
"39862",4.3509
"39863",6.33775
"39864",3.4868
"39865",3.63105
"39866",2.03535
"39867",3.48745
"39868",3.4416
"39869",32.7395
"39870",-21.2137
"39871",3.10805
"39872",0.342825
"39873",-0.90289
"39874",-3.1656
"39875",-2.83635
"39876",-3.0656
"39877",-1.33705
"39878",-3.129
"39879",-3.98305
"39880",-6.1432
"39881",-2.5083
"39882",-3.47005
"39883",-0.75943
"39884",1.955905
"39885",0.6116
"39886",-1.761665
"39887",2.52625
"39888",4.99845
"39889",2.6792
"39890",4.93815
"39891",3.29239
"39892",-2.983545
"39893",0.99455
"39894",0.834325
"39895",-4.6779
"39896",12.54595
"39897",-2.48869
"39898",-2.6236
"39899",-2.20205
"39900",-3.3945
"39901",-6.90885
"39902",-3.17885
"39903",-4.08555
"39904",-5.3702
"39905",-0.58225
"39906",0.172635
"39907",-3.7416
"39908",-371.8245
"39909",3.0159
"39910",-1.8682
"39911",11.323
"39912",NA
"39913",NA
"39914",NA
"39915",NA
"39916",NA
"39917",NA
"39918",NA
"39919",NA
"39920",NA
"39921",NA
"39922",NA
"39923",NA
"39924",-2.4278
"39925",-3.48445
"39926",-2.041
"39927",0.082555
"39928",0.51323
"39929",-0.0026345
"39930",0.75798
"39931",-0.27337
"39932",-0.5061
"39933",3.2642
"39934",4.6259
"39935",5.0107
"39936",5.9496
"39937",NA
"39938",NA
"39939",NA
"39940",NA
"39941",NA
"39942",NA
"39943",NA
"39944",NA
"39945",NA
"39946",1.2379
"39947",-0.00384000000000001
"39948",-0.637745
"39949",-2.53973
"39950",3.47065
"39951",-1.09152
"39952",-1.481615
"39953",1.23599
"39954",-1.05489
"39955",2.348575
"39956",0.204511
"39957",-13.577
"39958",NA
"39959",NA
"39960",NA
"39961",NA
"39962",NA
"39963",NA
"39964",NA
"39965",NA
"39966",NA
"39967",NA
"39968",NA
"39969",NA
"39970",-2.0242
"39971",-1.7116
"39972",-3.1029
"39973",-1.98785
"39974",-2.32095
"39975",-1.50245
"39976",-2.27165
"39977",-2.2254
"39978",-1.483755
"39979",-1.543
"39980",0.43646
"39981",0.428195
"39982",NA
"39983",NA
"39984",NA
"39985",NA
"39986",NA
"39987",NA
"39988",NA
"39989",NA
"39990",NA
"39991",NA
"39992",NA
"39993",NA
"39994",-1.5214
"39995",-3.5064
"39996",-2.085
"39997",-1.76916
"39998",-2.9211
"39999",-3.2509
"40000",-1.6166
"40001",-2.5343
"40002",-2.6732
"40003",-1.9742
"40004",1.8023
"40005",2.3672
"40006",2.070595
"40007",NA
"40008",NA
"40009",NA
"40010",NA
"40011",NA
"40012",NA
"40013",NA
"40014",NA
"40015",NA
"40016",NA
"40017",NA
"40018",NA
"40019",-1.976065
"40020",-3.66545
"40021",-4.8628
"40022",-3.9397
"40023",-3.21165
"40024",-3.5785
"40025",-3.28485
"40026",-2.63435
"40027",1.142
"40028",-1.26896
"40029",4.6163
"40030",NA
"40031",NA
"40032",NA
"40033",NA
"40034",NA
"40035",NA
"40036",NA
"40037",NA
"40038",NA
"40039",NA
"40040",NA
"40041",NA
"40042",-4.9051
"40043",-4.381
"40044",-3.2801
"40045",-4.1444
"40046",-4.1569
"40047",-3.0375
"40048",-3.975
"40049",-2.7482
"40050",-1.63508
"40051",0.1211405
"40052",0.5207
"40053",2.399975
"40054",6.47745
"40055",5.4817
"40056",NA
"40057",NA
"40058",NA
"40059",NA
"40060",NA
"40061",NA
"40062",NA
"40063",NA
"40064",NA
"40065",NA
"40066",-4.28275
"40067",-4.31305
"40068",-4.93415
"40069",-4.564
"40070",-3.80795
"40071",-4.57695
"40072",-1.923225
"40073",-2.2168
"40074",-2.21801
"40075",0.360795
"40076",0.6374
"40077",2.9881
"40078",3.2067
"40079",4.0458
"40080",3.76785
"40081",2.9748
"40082",NA
"40083",NA
"40084",NA
"40085",NA
"40086",NA
"40087",NA
"40088",NA
"40089",-4.037
"40090",-5.2667
"40091",-4.29465
"40092",-4.1883
"40093",-3.9487
"40094",-3.036
"40095",-3.76515
"40096",-1.35568
"40097",19.087
"40098",-0.6125245
"40099",2.26975
"40100",1.92375
"40101",2.30495
"40102",NA
"40103",NA
"40104",NA
"40105",NA
"40106",NA
"40107",NA
"40108",NA
"40109",NA
"40110",NA
"40111",NA
"40112",NA
"40113",NA
"40114",-3.61105
"40115",-2.5095
"40116",-1.8925
"40117",-2.56065
"40118",-3.8935
"40119",-2.9657
"40120",-5.2876
"40121",-2.9196
"40122",-2.2072
"40123",0.74885
"40124",0.63851
"40125",6.10525
"40126",-1.9428
"40127",NA
"40128",NA
"40129",NA
"40130",NA
"40131",NA
"40132",NA
"40133",NA
"40134",NA
"40135",NA
"40136",NA
"40137",NA
"40138",NA
"40139",NA
"40140",NA
"40141",NA
"40142",NA
"40143",-2.7401
"40144",-3.3752
"40145",-5.6769
"40146",-3.1014
"40147",-1.872745
"40148",0.57671
"40149",NA
"40150",NA
"40151",NA
"40152",NA
"40153",NA
"40154",NA
"40155",NA
"40156",NA
"40157",NA
"40158",NA
"40159",NA
"40160",NA
"40161",NA
"40162",NA
"40163",NA
"40164",-5.2995
"40165",-3.87735
"40166",-4.7043
"40167",-3.4757
"40168",-4.38845
"40169",-3.7083
"40170",-4.0106
"40171",-1.111005
"40172",1.17155
"40173",NA
"40174",NA
"40175",NA
"40176",NA
"40177",NA
"40178",NA
"40179",NA
"40180",NA
"40181",NA
"40182",NA
"40183",NA
"40184",NA
"40185",NA
"40186",NA
"40187",-5.5692
"40188",-5.9211
"40189",-3.04195
"40190",-3.90645
"40191",-6.24415
"40192",-4.30225
"40193",-3.4596
"40194",-2.60115
"40195",-1.3704
"40196",1.178715
"40197",NA
"40198",NA
"40199",NA
"40200",NA
"40201",NA
"40202",NA
"40203",NA
"40204",NA
"40205",NA
"40206",NA
"40207",NA
"40208",NA
"40209",NA
"40210",NA
"40211",-2.73045
"40212",-2.3791
"40213",-3.74825
"40214",-4.02975
"40215",-2.74905
"40216",-4.76055
"40217",-3.75175
"40218",-4.0362
"40219",-0.38983
"40220",2.74475
"40221",NA
"40222",NA
"40223",NA
"40224",NA
"40225",NA
"40226",NA
"40227",NA
"40228",NA
"40229",NA
"40230",NA
"40231",NA
"40232",NA
"40233",NA
"40234",NA
"40235",NA
"40236",0.27163
"40237",-2.086995
"40238",-2.09973
"40239",-8.2789
"40240",-3.3935
"40241",-1.17795
"40242",-4.2335
"40243",1.68855
"40244",1.84936155
"40245",7.4302
"40246",NA
"40247",NA
"40248",NA
"40249",NA
"40250",NA
"40251",NA
"40252",NA
"40253",NA
"40254",NA
"40255",NA
"40256",NA
"40257",NA
"40258",NA
"40259",NA
"40260",NA
"40261",NA
"40262",NA
"40263",NA
"40264",NA
"40265",NA
"40266",NA
"40267",NA
"40268",NA
"40269",NA
"40270",NA
"40271",NA
"40272",NA
"40273",NA
"40274",NA
"40275",NA
"40276",NA
"40277",NA
"40278",NA
"40279",NA
"40280",NA
"40281",NA
"40282",NA
"40283",NA
"40284",NA
"40285",NA
"40286",NA
"40287",NA
"40288",NA
"40289",NA
"40290",NA
"40291",NA
"40292",NA
"40293",NA
"40294",NA
"40295",NA
"40296",NA
"40297",NA
"40298",NA
"40299",NA
"40300",NA
"40301",NA
"40302",NA
"40303",NA
"40304",NA
"40305",NA
"40306",NA
"40307",NA
"40308",NA
"40309",NA
"40310",NA
"40311",NA
"40312",NA
"40313",NA
"40314",NA
"40315",NA
"40316",NA
"40317",NA
"40318",NA
"40319",NA
"40320",NA
"40321",NA
"40322",NA
"40323",NA
"40324",NA
"40325",NA
"40326",NA
"40327",NA
"40328",NA
"40329",NA
"40330",NA
"40331",NA
"40332",NA
"40333",NA
"40334",NA
"40335",NA
"40336",NA
"40337",NA
"40338",NA
"40339",NA
"40340",NA
"40341",NA
"40342",NA
"40343",NA
"40344",NA
"40345",NA
"40346",NA
